(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
13:21.4,30.000192,0,360.002304,0,0,204083200,124166144,124473344,33107968,24309760
13:22.4,4.64003752,3.093358347,383.576435,0,0,204083200,124166144,125288448,33177600,24309760
13:23.4,0,0,388.8890074,0,0,204083200,124166144,126033920,33177600,24309760
13:24.4,0,0,390.6247656,0,0,204083200,124166144,126849024,33177600,24309760
13:25.4,0,1.562499375,387.499845,0,0,203984896,124166144,127664128,33177600,24309760
13:26.4,0,3.07692338,387.6923459,0,0,203984896,124166144,128536576,33177600,24309760
13:27.4,0,1.57789473,378.6947352,0,0,203984896,124166144,129314816,33177600,24309760
13:33.4,0.260117415,2.601174146,388.6154174,0,0,203984896,124166144,133713920,33177600,24309760
13:34.4,1.562498906,4.687496719,382.812232,0,0,203984896,124166144,134496256,33177600,24309760
13:35.4,0,0,393.7498819,0,0,203984896,124166144,135299072,33177600,24309760
13:36.4,0,3.076920956,389.230501,0,0,203984896,124166144,136060928,33177600,24309760
13:37.4,0,0,391.3171817,0,0,203984896,124166144,136822784,33177600,24309760
13:38.4,4.740844456,3.160562971,377.687275,0,0,203984896,124166144,137551872,33177600,24309760
13:39.4,0,1.53846169,384.6154225,0,0,203984896,124166144,138354688,33177600,24309760
13:45.9,0.723717767,5.066024367,692.5979027,0,0,206688256,124166144,134500352,33177600,24309760
13:51.4,0.282799446,0.282799446,33.08753522,0,0,206688256,124166144,134909952,33177600,24309760
13:52.4,0,9.394436149,385.1718821,0,0,206688256,124166144,135794688,33177600,24309760
13:53.4,0,1.563538189,390.8845473,0,0,206688256,124166144,136634368,33177600,24309760
13:54.4,0,3.13578994,390.4058475,0,0,206688256,124166144,137453568,33177600,24309760
13:55.4,1.567455196,3.134910392,388.7288886,0,0,206688256,124166144,140386304,33177600,24309760
13:56.4,0,3.1746064,392.0638904,0,0,206688256,124166144,141172736,33177600,24309760
13:57.4,0,6.204271418,383.11376,0,0,206688256,124166144,142008320,33177600,24309760
14:09.4,0.130259992,2.214419869,389.8681569,0,0,206688256,124166144,120553472,33177600,24309760
14:10.4,0,3.12499875,385.9373456,0,0,206688256,124166144,121077760,33177600,24309760
14:11.4,0,4.687495313,374.999625,0,0,206688256,124166144,121802752,33177600,24309760
14:12.4,0,3.076923986,395.3847322,0,0,206688256,124166144,122540032,33210368,24309760
14:13.4,0,3.150978558,385.9948733,0,0,206688256,124166144,123301888,33210368,24309760
14:14.4,1.551673354,1.551673354,392.5733586,0,0,206688256,124166144,124055552,33210368,24309760
14:15.4,1.587299975,1.587299975,390.4757938,0,0,206688256,124166144,124792832,33210368,24309760
14:16.4,0,4.687496719,385.9372298,0,0,206688256,124166144,125538304,33210368,24309760
14:24.1,3.007159561,4.610977993,382.3102188,0,0,205438976,124289024,116469760,33210368,24309760
14:24.4,0,0,400.0111546,0,0,205438976,124289024,116666368,33210368,24309760
14:25.4,0,3.124995938,389.0619942,0,0,205438976,124289024,117522432,33210368,24309760
14:26.4,0,3.124999375,389.0624222,0,0,205438976,124289024,118411264,33210368,24309760
